-8.048614500000000893e-01,-9.560198160000000556e+00,2.638988100000000392e-01
-7.857123300000000699e-01,-9.560198160000000556e+00,2.591115300000000343e-01
-7.725473100000000981e-01,-9.548229960000000460e+00,2.878352100000000080e-01
-8.156328300000000864e-01,-9.550623600000001545e+00,2.866383900000000207e-01
-7.928932500000001049e-01,-9.545836320000001152e+00,2.603083500000000217e-01
-7.785314100000000348e-01,-9.559599750000000284e+00,2.758670100000000236e-01
-8.084519100000000513e-01,-9.539852220000000216e+00,2.603083500000000217e-01
-7.707520800000000616e-01,-9.562591800000001641e+00,2.573163000000000533e-01
-7.851139200000001317e-01,-9.550025190000001274e+00,2.752686000000000299e-01
-7.791298200000000840e-01,-9.560198160000000556e+00,2.615051700000000090e-01
-7.779330000000000966e-01,-9.571567950000000380e+00,2.638988100000000392e-01
-7.653663900000000631e-01,-9.556009290000000433e+00,2.818511100000000158e-01
-7.797282300000001332e-01,-9.556607700000000705e+00,2.866383900000000207e-01
-9.855812700000000648e-01,-9.522498330000001232e+00,2.830479300000000586e-01
-9.275355000000000683e-01,-9.546434730000001423e+00,2.680876800000000504e-01
-5.260023900000000419e-01,-9.588921840000001140e+00,2.788590600000000475e-01
-8.018694000000000655e-01,-9.553017240000000854e+00,2.974097700000000177e-01
-7.743425400000001346e-01,-9.556607700000000705e+00,2.710797300000000187e-01
-7.994757600000000908e-01,-9.553615650000001125e+00,2.788590600000000475e-01
-7.785314100000000348e-01,-9.550025190000001274e+00,3.063859200000000338e-01
-7.845155100000000825e-01,-9.550025190000001274e+00,2.782606500000000538e-01
-7.025333400000001172e-01,-9.542844270000001572e+00,3.051891000000000465e-01
-7.863107400000001190e-01,-9.547033140000001694e+00,2.902288500000000382e-01
-7.958853000000001288e-01,-9.552418830000000582e+00,2.770638300000000109e-01
-5.870402100000000623e-01,-9.573363180000001194e+00,2.974097700000000177e-01
-7.922948400000000557e-01,-9.564387030000000678e+00,2.770638300000000109e-01
-7.988773500000000416e-01,-9.541049040000000758e+00,2.638988100000000392e-01
-7.875075600000001064e-01,-9.554812470000001667e+00,2.818511100000000158e-01
-5.116405500000000828e-01,-9.573363180000001194e+00,2.968113600000000241e-01
-7.390363500000001196e-01,-9.556607700000000705e+00,2.812527000000000221e-01
-8.078535000000001132e-01,-9.550025190000001274e+00,2.770638300000000109e-01
-7.695552600000000742e-01,-9.560796570000000827e+00,2.824495200000000095e-01
-7.970821200000001161e-01,-9.553017240000000854e+00,2.686860900000000441e-01
-8.084519100000000513e-01,-9.549426780000001003e+00,2.812527000000000221e-01
-7.402331700000001069e-01,-9.547033140000001694e+00,2.920240800000000192e-01
-8.060582700000000766e-01,-9.554214060000001396e+00,2.788590600000000475e-01
-1.104066450000000144e+00,-9.523695150000001775e+00,2.734733700000000489e-01
-8.126407800000000625e-01,-9.544639500000000609e+00,2.734733700000000489e-01
-7.857123300000000699e-01,-9.554812470000001667e+00,2.662924500000000139e-01
-8.042630400000000401e-01,-9.550025190000001274e+00,2.776622400000000046e-01
-8.048614500000000893e-01,-9.563190210000001912e+00,2.782606500000000538e-01
-1.026871560000000017e+00,-9.529679250000000934e+00,2.716781400000000124e-01
-7.665632100000000504e-01,-9.553017240000000854e+00,2.938193100000000557e-01
-7.815234600000000587e-01,-9.556009290000000433e+00,2.650956300000000265e-01
-7.707520800000000616e-01,-9.551820420000000311e+00,2.716781400000000124e-01
-3.458809800000000600e-01,-9.599693220000000693e+00,2.986065900000000606e-01
-8.012709900000001273e-01,-9.568575900000000800e+00,2.483401500000000373e-01
-8.066566800000001258e-01,-9.551222010000001816e+00,2.633004000000000455e-01
-7.797282300000001332e-01,-9.553615650000001125e+00,2.788590600000000475e-01
-7.827202800000000460e-01,-9.545836320000001152e+00,2.752686000000000299e-01
-7.982789400000001034e-01,-9.551820420000000311e+00,2.698829100000000314e-01
-7.964837100000000669e-01,-9.557804520000001247e+00,2.650956300000000265e-01
-8.006725800000000781e-01,-9.570371130000001614e+00,2.351751300000000378e-01
-8.688913200000001336e-01,-9.548229960000000460e+00,2.938193100000000557e-01
-4.099108500000000488e-01,-9.581740920000001438e+00,2.836463400000000523e-01
-7.958853000000001288e-01,-9.557804520000001247e+00,2.902288500000000382e-01
-8.030662200000000528e-01,-9.550025190000001274e+00,2.680876800000000504e-01
-8.024678100000001146e-01,-9.554812470000001667e+00,2.758670100000000236e-01
-7.689568500000001361e-01,-9.557206110000000976e+00,2.854415700000000333e-01
-7.952868900000000796e-01,-9.548229960000000460e+00,2.710797300000000187e-01
-7.916964300000001176e-01,-9.560796570000000827e+00,2.752686000000000299e-01
-8.012709900000001273e-01,-9.563788620000000407e+00,2.842447500000000460e-01
-7.904996100000001302e-01,-9.557206110000000976e+00,2.734733700000000489e-01
-8.072550900000000640e-01,-9.551222010000001816e+00,2.716781400000000124e-01
-7.827202800000000460e-01,-9.551820420000000311e+00,2.818511100000000158e-01
-8.024678100000001146e-01,-9.557206110000000976e+00,2.704813200000000251e-01
-6.073861500000000690e-01,-9.584732970000001018e+00,2.746701900000000363e-01
-8.198217000000000976e-01,-9.545836320000001152e+00,2.746701900000000363e-01
-7.767361800000001093e-01,-9.566182260000001492e+00,2.776622400000000046e-01
-1.135782180000000086e+00,-9.528482430000000392e+00,2.776622400000000046e-01
-8.623088100000001477e-01,-9.550025190000001274e+00,2.818511100000000158e-01
-1.065768210000000105e+00,-9.535663350000001870e+00,2.932209000000000065e-01
-7.845155100000000825e-01,-9.551820420000000311e+00,2.734733700000000489e-01
-7.881059700000000445e-01,-9.559599750000000284e+00,3.141652500000000070e-01
-7.934916600000000431e-01,-9.553017240000000854e+00,2.764654200000000173e-01
-9.041975100000001486e-01,-9.543442680000001843e+00,2.656940400000000202e-01
-7.713504900000001108e-01,-9.547033140000001694e+00,2.914256700000000255e-01
-8.210185200000000849e-01,-9.551222010000001816e+00,2.722765500000000061e-01
-7.833186900000000952e-01,-9.564387030000000678e+00,2.591115300000000343e-01
-8.258058000000001453e-01,-9.558402930000001518e+00,2.668908600000000075e-01
-7.683584400000000869e-01,-9.562591800000001641e+00,2.728749600000000552e-01
-7.641695700000000757e-01,-9.559001340000001790e+00,2.579147100000000470e-01
-1.021485870000000018e+00,-9.547033140000001694e+00,2.872368000000000143e-01
-7.869091500000000572e-01,-9.560198160000000556e+00,2.567178900000000041e-01
-8.270026200000001326e-01,-9.557804520000001247e+00,2.555210700000000168e-01
-8.078535000000001132e-01,-9.553017240000000854e+00,2.627019900000000519e-01
-7.982789400000001034e-01,-9.565583850000001220e+00,2.686860900000000441e-01
-8.150344200000000372e-01,-9.544639500000000609e+00,2.621035800000000027e-01
-7.910980200000000684e-01,-9.560796570000000827e+00,2.405608200000000363e-01
-1.038839760000000112e+00,-9.554812470000001667e+00,2.351751300000000378e-01
-1.153734480000000229e+00,-9.515317410000001530e+00,2.656940400000000202e-01
-7.743425400000001346e-01,-9.549426780000001003e+00,2.830479300000000586e-01
-4.500043200000000687e-01,-9.559001340000001790e+00,2.531274300000000421e-01
-7.569886500000000407e-01,-9.556607700000000705e+00,2.591115300000000343e-01
-5.248055700000000545e-01,-9.587725020000000598e+00,2.549226600000000231e-01
-8.072550900000000640e-01,-9.554214060000001396e+00,2.860399800000000270e-01
-9.000086400000001374e-01,-9.554812470000001667e+00,2.531274300000000421e-01
-8.024678100000001146e-01,-9.548229960000000460e+00,2.746701900000000363e-01
-7.887043800000000937e-01,-9.547631550000000189e+00,2.860399800000000270e-01
-7.875075600000001064e-01,-9.564985440000000949e+00,2.722765500000000061e-01
-7.922948400000000557e-01,-9.558402930000001518e+00,2.698829100000000314e-01
-7.893027900000000319e-01,-9.552418830000000582e+00,2.848431600000000397e-01
-9.203545800000001442e-01,-9.545237910000000880e+00,2.740717800000000426e-01
-7.982789400000001034e-01,-9.560796570000000827e+00,2.674892700000000567e-01
-8.036646300000001020e-01,-9.556607700000000705e+00,2.818511100000000158e-01
-7.851139200000001317e-01,-9.559599750000000284e+00,2.710797300000000187e-01
-7.940900700000000922e-01,-9.557206110000000976e+00,2.638988100000000392e-01
-7.869091500000000572e-01,-9.552418830000000582e+00,2.722765500000000061e-01
-7.719489000000000489e-01,-9.558402930000001518e+00,2.591115300000000343e-01
-1.040036580000000210e+00,-9.545237910000000880e+00,2.423560500000000173e-01
-7.946884800000001414e-01,-9.546434730000001423e+00,2.806542900000000285e-01
-8.066566800000001258e-01,-9.556009290000000433e+00,2.638988100000000392e-01
-8.066566800000001258e-01,-9.554214060000001396e+00,2.573163000000000533e-01
-8.024678100000001146e-01,-9.566182260000001492e+00,2.387655900000000275e-01
-8.096487300000000387e-01,-9.549426780000001003e+00,2.567178900000000041e-01
-8.000741700000001400e-01,-9.558402930000001518e+00,2.507337900000000119e-01
-8.096487300000000387e-01,-9.547631550000000189e+00,2.495369700000000246e-01
-1.095688710000000121e+00,-9.535064940000001599e+00,2.531274300000000421e-01
-8.018694000000000655e-01,-9.557206110000000976e+00,2.561194800000000105e-01
-8.138376000000000499e-01,-9.554214060000001396e+00,2.483401500000000373e-01
-7.797282300000001332e-01,-9.561394980000001098e+00,2.567178900000000041e-01
-7.910980200000000684e-01,-9.548229960000000460e+00,2.638988100000000392e-01
-7.964837100000000669e-01,-9.542844270000001572e+00,2.477417400000000158e-01
-8.108455500000001370e-01,-9.550025190000001274e+00,2.680876800000000504e-01
-7.815234600000000587e-01,-9.563190210000001912e+00,2.561194800000000105e-01
-6.061893300000000817e-01,-9.568575900000000800e+00,2.644972200000000329e-01
-8.156328300000000864e-01,-9.546434730000001423e+00,2.585131200000000407e-01
-7.940900700000000922e-01,-9.551820420000000311e+00,2.644972200000000329e-01
-7.827202800000000460e-01,-9.553615650000001125e+00,2.597099400000000280e-01
-8.060582700000000766e-01,-9.566780670000001763e+00,2.561194800000000105e-01
-7.988773500000000416e-01,-9.554812470000001667e+00,2.656940400000000202e-01
-8.060582700000000766e-01,-9.557804520000001247e+00,2.513322000000000056e-01
-5.355769500000000516e-01,-9.570969540000001885e+00,2.758670100000000236e-01
-5.678910900000000428e-01,-9.585331380000001289e+00,2.351751300000000378e-01
-8.000741700000001400e-01,-9.546434730000001423e+00,2.806542900000000285e-01
-8.120423700000001244e-01,-9.572764770000000922e+00,2.597099400000000280e-01
-8.024678100000001146e-01,-9.564985440000000949e+00,2.513322000000000056e-01
-8.054598600000001385e-01,-9.541049040000000758e+00,2.638988100000000392e-01
-7.707520800000000616e-01,-9.553017240000000854e+00,2.740717800000000426e-01
-9.089847900000000980e-01,-9.545836320000001152e+00,2.549226600000000231e-01
-7.928932500000001049e-01,-9.556009290000000433e+00,2.543242500000000295e-01
-9.957542400000001237e-01,-9.537458580000000907e+00,2.680876800000000504e-01
-8.066566800000001258e-01,-9.549426780000001003e+00,2.585131200000000407e-01
-7.791298200000000840e-01,-9.554214060000001396e+00,2.507337900000000119e-01
-7.952868900000000796e-01,-9.554812470000001667e+00,2.818511100000000158e-01
-9.329211900000000668e-01,-9.526088790000001083e+00,2.585131200000000407e-01
-8.006725800000000781e-01,-9.556009290000000433e+00,2.507337900000000119e-01
-7.904996100000001302e-01,-9.561993390000001369e+00,2.734733700000000489e-01
-9.951558300000000745e-01,-9.542245860000001301e+00,2.471433300000000222e-01
-7.922948400000000557e-01,-9.556009290000000433e+00,2.692845000000000377e-01
-7.480125000000000801e-01,-9.548828370000000731e+00,2.950161300000000431e-01
-8.228137500000001214e-01,-9.544041090000000338e+00,2.674892700000000567e-01
-4.817200500000000662e-01,-9.566182260000001492e+00,2.764654200000000173e-01
-8.126407800000000625e-01,-9.545836320000001152e+00,2.662924500000000139e-01
-7.647679800000001249e-01,-9.566182260000001492e+00,2.357735400000000314e-01
-5.882370300000000496e-01,-9.582937740000000204e+00,2.226085200000000319e-01
-7.881059700000000445e-01,-9.553017240000000854e+00,2.453481000000000134e-01
-8.904340800000001277e-01,-9.562591800000001641e+00,2.800558800000000348e-01
-7.976805300000000543e-01,-9.548229960000000460e+00,2.561194800000000105e-01
-7.970821200000001161e-01,-9.557206110000000976e+00,2.555210700000000168e-01
-1.172285190000000199e+00,-9.530277660000001205e+00,2.609067600000000153e-01
-7.964837100000000669e-01,-9.555410880000001939e+00,2.309862600000000266e-01
-7.815234600000000587e-01,-9.565583850000001220e+00,2.471433300000000222e-01
-7.731457200000000363e-01,-9.547631550000000189e+00,2.674892700000000567e-01
-7.791298200000000840e-01,-9.554214060000001396e+00,2.507337900000000119e-01
-8.084519100000000513e-01,-9.561394980000001098e+00,2.405608200000000363e-01
-7.922948400000000557e-01,-9.551820420000000311e+00,2.543242500000000295e-01
-7.994757600000000908e-01,-9.556009290000000433e+00,2.477417400000000158e-01
-8.174280600000001229e-01,-9.551820420000000311e+00,2.561194800000000105e-01
-1.037642940000000014e+00,-9.529679250000000934e+00,2.417576400000000236e-01
-7.827202800000000460e-01,-9.554812470000001667e+00,2.668908600000000075e-01
-8.048614500000000893e-01,-9.551222010000001816e+00,2.471433300000000222e-01
-8.024678100000001146e-01,-9.551222010000001816e+00,2.465449200000000285e-01
-8.048614500000000893e-01,-9.567977490000000529e+00,2.393640000000000212e-01
-7.994757600000000908e-01,-9.556607700000000705e+00,2.477417400000000158e-01
-7.779330000000000966e-01,-9.541049040000000758e+00,2.848431600000000397e-01
-1.111845780000000117e+00,-9.541647450000001029e+00,2.495369700000000246e-01
-1.141766280000000133e+00,-9.522498330000001232e+00,2.591115300000000343e-01
-8.162312400000001356e-01,-9.544639500000000609e+00,2.621035800000000027e-01
-7.821218700000001078e-01,-9.556607700000000705e+00,2.591115300000000343e-01
-1.035249300000000039e+00,-9.527884020000001897e+00,2.393640000000000212e-01
-5.307896700000001022e-01,-9.627818490000001006e+00,2.638988100000000392e-01
-8.359787700000000932e-01,-9.547631550000000189e+00,2.794574700000000411e-01
-7.809250500000001205e-01,-9.550623600000001545e+00,2.525290200000000485e-01
-7.881059700000000445e-01,-9.551222010000001816e+00,2.495369700000000246e-01
-9.556607700000001593e-01,-9.547033140000001694e+00,2.758670100000000236e-01
-8.072550900000000640e-01,-9.549426780000001003e+00,2.573163000000000533e-01
-8.072550900000000640e-01,-9.564985440000000949e+00,2.585131200000000407e-01
-7.958853000000001288e-01,-9.547033140000001694e+00,2.680876800000000504e-01
-9.341180100000000541e-01,-9.541647450000001029e+00,2.495369700000000246e-01
-8.084519100000000513e-01,-9.566780670000001763e+00,2.393640000000000212e-01
-8.832531600000000926e-01,-9.547631550000000189e+00,2.621035800000000027e-01
-9.137720700000000473e-01,-9.573363180000001194e+00,2.555210700000000168e-01
-1.002935160000000048e+00,-9.541049040000000758e+00,2.495369700000000246e-01
-8.024678100000001146e-01,-9.560796570000000827e+00,2.465449200000000285e-01
-4.709486700000000692e-01,-9.590717070000000177e+00,2.914256700000000255e-01
-1.254865770000000103e+00,-9.491381010000001339e+00,2.387655900000000275e-01
-1.028666790000000164e+00,-9.541647450000001029e+00,2.585131200000000407e-01
-8.066566800000001258e-01,-9.568575900000000800e+00,2.644972200000000329e-01
-7.773345900000000475e-01,-9.536261760000000365e+00,2.495369700000000246e-01
-7.899012000000000810e-01,-9.555410880000001939e+00,2.471433300000000222e-01
-7.737441300000000854e-01,-9.561993390000001369e+00,2.303878500000000329e-01
-7.821218700000001078e-01,-9.557206110000000976e+00,2.501353800000000183e-01
-7.845155100000000825e-01,-9.550623600000001545e+00,2.441512800000000261e-01
-5.960163600000000228e-01,-9.561993390000001369e+00,2.680876800000000504e-01
-8.006725800000000781e-01,-9.556009290000000433e+00,2.507337900000000119e-01
-8.144360100000000990e-01,-9.554214060000001396e+00,2.519306100000000548e-01
-7.109110800000000285e-01,-9.561394980000001098e+00,2.477417400000000158e-01
-7.940900700000000922e-01,-9.570969540000001885e+00,2.399624100000000149e-01
-5.176246500000000195e-01,-9.575158410000000231e+00,2.591115300000000343e-01
-4.847121000000000346e-01,-9.564387030000000678e+00,2.573163000000000533e-01
-6.067877400000000199e-01,-9.577552050000001316e+00,2.459465100000000348e-01
-1.014903360000000143e+00,-9.528482430000000392e+00,2.064514500000000363e-01
-7.994757600000000908e-01,-9.549426780000001003e+00,2.483401500000000373e-01
-1.199812050000000241e+00,-9.506341260000001014e+00,2.411592300000000300e-01
-7.970821200000001161e-01,-9.563190210000001912e+00,2.555210700000000168e-01
-7.881059700000000445e-01,-9.564387030000000678e+00,2.441512800000000261e-01
-8.024678100000001146e-01,-9.562591800000001641e+00,2.513322000000000056e-01
-7.815234600000000587e-01,-9.550623600000001545e+00,2.579147100000000470e-01
-7.922948400000000557e-01,-9.559001340000001790e+00,2.513322000000000056e-01
-7.976805300000000543e-01,-9.551222010000001816e+00,2.387655900000000275e-01
-7.893027900000000319e-01,-9.551820420000000311e+00,2.513322000000000056e-01
-7.910980200000000684e-01,-9.558402930000001518e+00,2.363719500000000251e-01
-5.840481600000000384e-01,-9.569174310000001071e+00,2.459465100000000348e-01
-7.396347600000000577e-01,-9.544041090000000338e+00,2.507337900000000119e-01
-7.940900700000000922e-01,-9.585331380000001289e+00,2.399624100000000149e-01
-3.375032400000000377e-01,-9.577552050000001316e+00,2.531274300000000421e-01
-1.204599330000000190e+00,-9.529679250000000934e+00,2.471433300000000222e-01
-8.006725800000000781e-01,-9.554214060000001396e+00,2.423560500000000173e-01
-8.000741700000001400e-01,-9.564387030000000678e+00,2.519306100000000548e-01
-7.910980200000000684e-01,-9.553615650000001125e+00,2.393640000000000212e-01
-8.000741700000001400e-01,-9.528482430000000392e+00,2.501353800000000183e-01
-8.928277200000001024e-01,-9.549426780000001003e+00,2.555210700000000168e-01
-8.096487300000000387e-01,-9.557206110000000976e+00,2.495369700000000246e-01
-8.066566800000001258e-01,-9.559599750000000284e+00,2.423560500000000173e-01
-8.641040400000000732e-01,-9.553017240000000854e+00,2.483401500000000373e-01
-7.845155100000000825e-01,-9.561993390000001369e+00,2.363719500000000251e-01
-7.934916600000000431e-01,-9.545237910000000880e+00,2.447496900000000197e-01
-9.640385100000000707e-01,-9.552418830000000582e+00,2.531274300000000421e-01
-7.904996100000001302e-01,-9.562591800000001641e+00,2.459465100000000348e-01
-7.893027900000000319e-01,-9.541049040000000758e+00,2.465449200000000285e-01
-1.040036580000000210e+00,-9.548828370000000731e+00,2.393640000000000212e-01
-8.006725800000000781e-01,-9.547033140000001694e+00,2.459465100000000348e-01
-1.054996830000000108e+00,-9.538056990000001178e+00,2.585131200000000407e-01
-7.928932500000001049e-01,-9.553615650000001125e+00,2.423560500000000173e-01
-7.976805300000000543e-01,-9.568575900000000800e+00,2.297894400000000115e-01
-7.270681500000001352e-01,-9.561993390000001369e+00,2.417576400000000236e-01
-7.994757600000000908e-01,-9.546434730000001423e+00,2.549226600000000231e-01
-4.865073300000000711e-01,-9.575756820000000502e+00,2.561194800000000105e-01
-7.946884800000001414e-01,-9.557206110000000976e+00,2.441512800000000261e-01
-7.958853000000001288e-01,-9.550025190000001274e+00,2.429544600000000387e-01
-8.048614500000000893e-01,-9.563788620000000407e+00,2.405608200000000363e-01
-7.893027900000000319e-01,-9.553017240000000854e+00,2.405608200000000363e-01
-7.390363500000001196e-01,-9.555410880000001939e+00,2.411592300000000300e-01
-7.605791100000001137e-01,-9.554214060000001396e+00,2.644972200000000329e-01
-7.946884800000001414e-01,-9.559599750000000284e+00,2.405608200000000363e-01
-7.779330000000000966e-01,-9.549426780000001003e+00,2.297894400000000115e-01
-6.426923400000000841e-01,-9.572166360000000651e+00,2.638988100000000392e-01
-1.072949130000000029e+00,-9.522498330000001232e+00,2.351751300000000378e-01
-5.068532700000000224e-01,-9.573363180000001194e+00,2.232069300000000256e-01
-5.894338500000000369e-01,-9.572166360000000651e+00,2.148291900000000310e-01
-4.906962000000000268e-01,-9.575158410000000231e+00,2.405608200000000363e-01
-7.952868900000000796e-01,-9.532072890000000243e+00,2.423560500000000173e-01
-7.940900700000000922e-01,-9.577552050000001316e+00,2.429544600000000387e-01
-8.718833700000000464e-01,-9.538056990000001178e+00,2.447496900000000197e-01
-7.863107400000001190e-01,-9.554812470000001667e+00,2.405608200000000363e-01
-9.568575900000001466e-01,-9.533269710000000785e+00,2.309862600000000266e-01
-8.054598600000001385e-01,-9.561394980000001098e+00,2.267973900000000154e-01
-8.078535000000001132e-01,-9.554214060000001396e+00,2.603083500000000217e-01
-9.526687200000001354e-01,-9.533269710000000785e+00,2.339783100000000227e-01
-7.934916600000000431e-01,-9.552418830000000582e+00,2.393640000000000212e-01
-8.006725800000000781e-01,-9.569174310000001071e+00,2.459465100000000348e-01
-7.857123300000000699e-01,-9.554214060000001396e+00,2.357735400000000314e-01
-7.958853000000001288e-01,-9.546434730000001423e+00,2.465449200000000285e-01
-8.150344200000000372e-01,-9.545237910000000880e+00,2.393640000000000212e-01
-7.940900700000000922e-01,-9.559599750000000284e+00,2.339783100000000227e-01
-7.875075600000001064e-01,-9.569174310000001071e+00,2.184196500000000207e-01
-4.871057400000000648e-01,-9.584732970000001018e+00,2.327814900000000353e-01
-9.957542400000001237e-01,-9.551222010000001816e+00,2.357735400000000314e-01
-7.982789400000001034e-01,-9.560198160000000556e+00,2.363719500000000251e-01
-7.803266400000000713e-01,-9.551820420000000311e+00,2.226085200000000319e-01
-7.976805300000000543e-01,-9.538056990000001178e+00,2.357735400000000314e-01
-9.736130700000000804e-01,-9.551820420000000311e+00,2.309862600000000266e-01
-7.785314100000000348e-01,-9.548828370000000731e+00,2.333799000000000290e-01
-7.964837100000000669e-01,-9.550623600000001545e+00,2.202148800000000295e-01
-9.418973400000001384e-01,-9.539852220000000216e+00,2.351751300000000378e-01
-7.845155100000000825e-01,-9.555410880000001939e+00,2.250021600000000344e-01
-8.000741700000001400e-01,-9.551222010000001816e+00,2.357735400000000314e-01
-9.706210200000000565e-01,-9.531474480000001748e+00,2.609067600000000153e-01
-7.976805300000000543e-01,-9.565583850000001220e+00,2.357735400000000314e-01
-8.012709900000001273e-01,-9.553017240000000854e+00,2.303878500000000329e-01
-8.814579300000000561e-01,-9.547631550000000189e+00,2.309862600000000266e-01
-7.922948400000000557e-01,-9.552418830000000582e+00,2.279942100000000305e-01
-1.056792060000000033e+00,-9.526088790000001083e+00,2.040578100000000339e-01
-9.628416900000000833e-01,-9.535663350000001870e+00,2.375687700000000124e-01
-1.083122100000000199e+00,-9.528482430000000392e+00,2.285926200000000241e-01
-4.063203900000000313e-01,-9.561993390000001369e+00,2.267973900000000154e-01
-7.904996100000001302e-01,-9.549426780000001003e+00,2.357735400000000314e-01
-7.689568500000001361e-01,-9.560198160000000556e+00,2.387655900000000275e-01
-7.761377700000000601e-01,-9.547631550000000189e+00,2.309862600000000266e-01
-6.720144300000000515e-01,-9.561993390000001369e+00,2.333799000000000290e-01
-8.006725800000000781e-01,-9.551222010000001816e+00,2.393640000000000212e-01
-7.779330000000000966e-01,-9.556009290000000433e+00,2.321830800000000139e-01
-7.324538400000001337e-01,-9.575158410000000231e+00,2.291910300000000178e-01
-7.910980200000000684e-01,-9.549426780000001003e+00,2.178212400000000271e-01
-8.000741700000001400e-01,-9.559001340000001790e+00,2.184196500000000207e-01
-7.976805300000000543e-01,-9.559599750000000284e+00,2.291910300000000178e-01
-1.074145950000000127e+00,-9.518907870000001381e+00,2.339783100000000227e-01
-1.078933230000000076e+00,-9.534466530000001327e+00,2.172228300000000334e-01
-7.354458900000000465e-01,-9.542844270000001572e+00,2.477417400000000158e-01
-7.713504900000001108e-01,-9.544639500000000609e+00,2.106403200000000198e-01
-5.750720100000000778e-01,-9.567977490000000529e+00,2.800558800000000348e-01
-7.414299900000000942e-01,-9.558402930000001518e+00,2.309862600000000266e-01
